FEATURE,WEIGHT0
"('BAbs', 'MEASURE_COUNTS')",0.0
"('BAbs', 'MEDIAN_VALUE')",0.0
"('BAbs', 'MIN_VALUE')",0.0
"('BAbs', 'STD_VALUE')",0.0
"('BEVN', 'MAX_VALUE')",0.0
"('BEVN', 'MEAN_VALUE')",0.0
"('BEVN', 'MEASURE_COUNTS')",0.0
"('BEVN', 'MEDIAN_VALUE')",0.0
"('BEVN', 'MIN_VALUE')",0.0
"('BEVN', 'STD_VALUE')",0.0
"('BNP', 'MAX_VALUE')",0.0
"('BNP', 'MEAN_VALUE')",0.0045940855086573345
"('BNP', 'MEASURE_COUNTS')",0.0
"('BNP', 'MEDIAN_VALUE')",0.0029617035817386087
"('BNP', 'MIN_VALUE')",0.0
"('BNP', 'STD_VALUE')",0.0
"('BUN', 'MAX_VALUE')",0.0
"('BUN', 'MEAN_VALUE')",0.0
"('BUN', 'MEASURE_COUNTS')",0.0
"('BUN', 'MEDIAN_VALUE')",0.0
"('BUN', 'MIN_VALUE')",0.0
"('BUN', 'STD_VALUE')",0.0
"('Baso', 'MAX_VALUE')",0.0
"('Baso', 'MEAN_VALUE')",0.0
"('Baso', 'MEASURE_COUNTS')",0.0
"('Baso', 'MEDIAN_VALUE')",0.0
"('Baso', 'MIN_VALUE')",0.0
"('Baso', 'STD_VALUE')",0.0
"('BeGlg/', 'MAX_VALUE')",0.0
"('BeGlg/', 'MEAN_VALUE')",0.0
"('BeGlg/', 'MEASURE_COUNTS')",0.0
"('BeGlg/', 'MEDIAN_VALUE')",0.0
"('BeGlg/', 'MIN_VALUE')",0.0
"('BeGlg/', 'STD_VALUE')",0.0
"('C3', 'MAX_VALUE')",0.0
"('C3', 'MEAN_VALUE')",0.0
"('C3', 'MEASURE_COUNTS')",0.0
"('C3', 'MEDIAN_VALUE')",0.0
"('C3', 'MIN_VALUE')",0.0
"('C3', 'STD_VALUE')",0.0
"('C4Quan', 'MAX_VALUE')",0.0
"('C4Quan', 'MEAN_VALUE')",0.0
"('C4Quan', 'MEASURE_COUNTS')",0.0
"('C4Quan', 'MEDIAN_VALUE')",0.0
"('C4Quan', 'MIN_VALUE')",0.0
"('C4Quan', 'STD_VALUE')",0.0
"('CBil', 'MAX_VALUE')",0.0
"('CBil', 'MEAN_VALUE')",0.0
"('CBil', 'MEASURE_COUNTS')",0.0
"('CBil', 'MEDIAN_VALUE')",0.0
"('CBil', 'MIN_VALUE')",0.0
"('CBil', 'STD_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MAX_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MEAN_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MEASURE_COUNTS')",0.0
"('CHOL/HDL_RATIO', 'MEDIAN_VALUE')",0.0
"('CHOL/HDL_RATIO', 'MIN_VALUE')",0.0
"('CHOL/HDL_RATIO', 'STD_VALUE')",0.0
"('CKMBRe', 'MAX_VALUE')",0.0
"('CKMBRe', 'MEAN_VALUE')",0.0
"('CKMBRe', 'MEASURE_COUNTS')",0.0
"('CKMBRe', 'MEDIAN_VALUE')",0.0
"('CKMBRe', 'MIN_VALUE')",0.0
"('CKMBRe', 'STD_VALUE')",0.0
"('CO2', 'MAX_VALUE')",0.0
"('CO2', 'MEAN_VALUE')",0.0
"('CO2', 'MEASURE_COUNTS')",0.0
"('CO2', 'MEDIAN_VALUE')",0.0
"('CO2', 'MIN_VALUE')",0.00700012240913984
"('CO2', 'STD_VALUE')",0.0
"('CPK', 'MAX_VALUE')",0.0
"('CPK', 'MEAN_VALUE')",0.0
"('CPK', 'MEASURE_COUNTS')",0.010596659167171391
"('CPK', 'MEDIAN_VALUE')",0.0
"('CPK', 'MIN_VALUE')",0.0
"('CPK', 'STD_VALUE')",0.0
"('CPKTot', 'MAX_VALUE')",0.0
"('CPKTot', 'MEAN_VALUE')",0.0
"('CPKTot', 'MEASURE_COUNTS')",0.0
"('CPKTot', 'MEDIAN_VALUE')",0.0
"('CPKTot', 'MIN_VALUE')",0.0
"('CPKTot', 'STD_VALUE')",0.0
"('CRP', 'MAX_VALUE')",0.0
"('CRP', 'MEAN_VALUE')",0.0
"('CRP', 'MEASURE_COUNTS')",0.0
"('CRP', 'MEDIAN_VALUE')",0.0
"('CRP', 'MIN_VALUE')",0.0
"('CRP', 'STD_VALUE')",0.0
"('Ca', 'MAX_VALUE')",0.0
"('Ca', 'MEAN_VALUE')",0.0
"('Ca', 'MEASURE_COUNTS')",0.0
"('Ca', 'MEDIAN_VALUE')",0.0
"('Ca', 'MIN_VALUE')",0.0
"('Ca', 'STD_VALUE')",0.0
"('CaIo', 'MAX_VALUE')",0.0
"('CaIo', 'MEAN_VALUE')",0.0
"('CaIo', 'MEASURE_COUNTS')",0.0
"('CaIo', 'MEDIAN_VALUE')",0.0
"('CaIo', 'MIN_VALUE')",0.0
"('CaIo', 'STD_VALUE')",0.0
"('Chol', 'MAX_VALUE')",0.0
"('Chol', 'MEAN_VALUE')",0.0
"('Chol', 'MEASURE_COUNTS')",0.0
"('Chol', 'MEDIAN_VALUE')",0.0
"('Chol', 'MIN_VALUE')",0.0
"('Chol', 'STD_VALUE')",0.0
"('Cl', 'MAX_VALUE')",0.0
"('Cl', 'MEAN_VALUE')",0.0
"('Cl', 'MEASURE_COUNTS')",0.0
"('Cl', 'MEDIAN_VALUE')",0.0
"('Cl', 'MIN_VALUE')",0.0
"('Cl', 'STD_VALUE')",0.0
"('ClTime', 'MAX_VALUE')",0.0
"('ClTime', 'MEAN_VALUE')",0.0
"('ClTime', 'MEASURE_COUNTS')",0.0
"('ClTime', 'MEDIAN_VALUE')",0.0
"('ClTime', 'MIN_VALUE')",0.0
"('ClTime', 'STD_VALUE')",0.0
"('Cort-S', 'MAX_VALUE')",0.0
"('Cort-S', 'MEAN_VALUE')",0.0
"('Cort-S', 'MEASURE_COUNTS')",0.0
"('Cort-S', 'MEDIAN_VALUE')",0.0
"('Cort-S', 'MIN_VALUE')",0.0
"('Cort-S', 'STD_VALUE')",0.0
"('CrePOC', 'MAX_VALUE')",0.0
"('CrePOC', 'MEAN_VALUE')",0.0
"('CrePOC', 'MEASURE_COUNTS')",0.0
"('CrePOC', 'MEDIAN_VALUE')",0.0
"('CrePOC', 'MIN_VALUE')",0.0
"('CrePOC', 'STD_VALUE')",0.0
"('Creat', 'MAX_VALUE')",0.0
"('Creat', 'MEAN_VALUE')",0.016267262996102472
"('Creat', 'MEASURE_COUNTS')",0.0
"('Creat', 'MEDIAN_VALUE')",0.01601245578714902
"('Creat', 'MIN_VALUE')",0.0
"('Creat', 'STD_VALUE')",0.0
"('D25OHT', 'MAX_VALUE')",0.0
"('D25OHT', 'MEAN_VALUE')",0.0
"('D25OHT', 'MEASURE_COUNTS')",0.0
"('D25OHT', 'MEDIAN_VALUE')",0.0
"('D25OHT', 'MIN_VALUE')",0.0
"('D25OHT', 'STD_VALUE')",0.0
"('DirLDL', 'MAX_VALUE')",0.0
"('DirLDL', 'MEAN_VALUE')",0.0
"('DirLDL', 'MEASURE_COUNTS')",0.0
"('DirLDL', 'MEDIAN_VALUE')",0.0
"('DirLDL', 'MIN_VALUE')",0.0
"('DirLDL', 'STD_VALUE')",0.0
"('EOSIA', 'MAX_VALUE')",0.0
"('EOSIA', 'MEAN_VALUE')",0.0
"('EOSIA', 'MEASURE_COUNTS')",0.0
"('EOSIA', 'MEDIAN_VALUE')",0.0
"('EOSIA', 'MIN_VALUE')",0.0
"('EOSIA', 'STD_VALUE')",0.0
"('EOSIAB', 'MAX_VALUE')",0.0
"('EOSIAB', 'MEAN_VALUE')",0.0
"('EOSIAB', 'MEASURE_COUNTS')",0.0
"('EOSIAB', 'MEDIAN_VALUE')",0.0
"('EOSIAB', 'MIN_VALUE')",0.0
"('EOSIAB', 'STD_VALUE')",0.0
"('EOSIM', 'MAX_VALUE')",0.0
"('EOSIM', 'MEAN_VALUE')",0.0
"('EOSIM', 'MEASURE_COUNTS')",0.0
"('EOSIM', 'MEDIAN_VALUE')",0.0
"('EOSIM', 'MIN_VALUE')",0.0
"('EOSIM', 'STD_VALUE')",0.0
"('EOSIRE', 'MAX_VALUE')",0.0
"('EOSIRE', 'MEAN_VALUE')",0.0
"('EOSIRE', 'MEASURE_COUNTS')",0.0
"('EOSIRE', 'MEDIAN_VALUE')",0.0
"('EOSIRE', 'MIN_VALUE')",0.0
"('EOSIRE', 'STD_VALUE')",0.0
"('EoAbs', 'MAX_VALUE')",0.0
"('EoAbs', 'MEAN_VALUE')",0.0
"('EoAbs', 'MEASURE_COUNTS')",0.0
"('EoAbs', 'MEDIAN_VALUE')",0.0
"('EoAbs', 'MIN_VALUE')",0.0
"('EoAbs', 'STD_VALUE')",0.0
"('Eos', 'MAX_VALUE')",0.0
"('Eos', 'MEAN_VALUE')",0.0
"('Eos', 'MEASURE_COUNTS')",0.0
"('Eos', 'MEDIAN_VALUE')",0.0
"('Eos', 'MIN_VALUE')",0.0
"('Eos', 'STD_VALUE')",0.0
"('Estrdl', 'MAX_VALUE')",0.0
"('Estrdl', 'MEAN_VALUE')",0.0
"('Estrdl', 'MEASURE_COUNTS')",0.0
"('Estrdl', 'MEDIAN_VALUE')",0.0
"('Estrdl', 'MIN_VALUE')",0.0
"('Estrdl', 'STD_VALUE')",0.0
"('FSH1', 'MAX_VALUE')",0.0
"('FSH1', 'MEAN_VALUE')",0.0
"('FSH1', 'MEASURE_COUNTS')",0.0
"('FSH1', 'MEDIAN_VALUE')",0.0
"('FSH1', 'MIN_VALUE')",0.0
"('FSH1', 'STD_VALUE')",0.0
"('FT4', 'MAX_VALUE')",0.0
"('FT4', 'MEAN_VALUE')",0.0
"('FT4', 'MEASURE_COUNTS')",0.0
"('FT4', 'MEDIAN_VALUE')",0.0
"('FT4', 'MIN_VALUE')",0.0
"('FT4', 'STD_VALUE')",0.0
"('Ferrit', 'MAX_VALUE')",0.0
"('Ferrit', 'MEAN_VALUE')",0.0
"('Ferrit', 'MEASURE_COUNTS')",0.0
"('Ferrit', 'MEDIAN_VALUE')",0.0
"('Ferrit', 'MIN_VALUE')",0.0
"('Ferrit', 'STD_VALUE')",0.0
"('GTT50g', 'MAX_VALUE')",0.0
"('GTT50g', 'MEAN_VALUE')",0.0
"('GTT50g', 'MEASURE_COUNTS')",0.0
"('GTT50g', 'MEDIAN_VALUE')",0.0
"('GTT50g', 'MIN_VALUE')",0.0
"('GTT50g', 'STD_VALUE')",0.0
"('GamGg/', 'MAX_VALUE')",0.0
"('GamGg/', 'MEAN_VALUE')",0.0
"('GamGg/', 'MEASURE_COUNTS')",0.0
"('GamGg/', 'MEDIAN_VALUE')",0.0
"('GamGg/', 'MIN_VALUE')",0.0
"('GamGg/', 'STD_VALUE')",0.0
"('GluBed', 'MAX_VALUE')",0.0
"('GluBed', 'MEAN_VALUE')",0.0
"('GluBed', 'MEASURE_COUNTS')",0.0
"('GluBed', 'MEDIAN_VALUE')",0.0
"('GluBed', 'MIN_VALUE')",0.0
"('GluBed', 'STD_VALUE')",0.0
"('Gluc', 'MAX_VALUE')",0.0
"('Gluc', 'MEAN_VALUE')",0.0
"('Gluc', 'MEASURE_COUNTS')",0.0
"('Gluc', 'MEDIAN_VALUE')",0.0
"('Gluc', 'MIN_VALUE')",0.0
"('Gluc', 'STD_VALUE')",0.0
"('HDL-C', 'MAX_VALUE')",0.0
"('HDL-C', 'MEAN_VALUE')",0.0
"('HDL-C', 'MEASURE_COUNTS')",0.0
"('HDL-C', 'MEDIAN_VALUE')",0.0
"('HDL-C', 'MIN_VALUE')",0.0
"('HDL-C', 'STD_VALUE')",0.0
"('Hgb', 'MAX_VALUE')",0.0
"('Hgb', 'MEAN_VALUE')",0.0
"('Hgb', 'MEASURE_COUNTS')",0.0
"('Hgb', 'MEDIAN_VALUE')",0.0
"('Hgb', 'MIN_VALUE')",0.0
"('Hgb', 'STD_VALUE')",0.0
"('HgbA1C', 'MAX_VALUE')",0.0
"('HgbA1C', 'MEAN_VALUE')",0.0
"('HgbA1C', 'MEASURE_COUNTS')",0.0
"('HgbA1C', 'MEDIAN_VALUE')",0.0
"('HgbA1C', 'MIN_VALUE')",0.0
"('HgbA1C', 'STD_VALUE')",0.0
"('Hm', 'MAX_VALUE')",0.0
"('Hm', 'MEAN_VALUE')",0.0
"('Hm', 'MEASURE_COUNTS')",0.0
"('Hm', 'MEDIAN_VALUE')",0.0
"('Hm', 'MIN_VALUE')",0.0
"('Hm', 'STD_VALUE')",0.0
"('HrColl', 'MAX_VALUE')",0.0
"('HrColl', 'MEAN_VALUE')",0.0
"('HrColl', 'MEASURE_COUNTS')",0.0
"('HrColl', 'MEDIAN_VALUE')",0.0
"('HrColl', 'MIN_VALUE')",0.0
"('HrColl', 'STD_VALUE')",0.0
"('IGAB', 'MAX_VALUE')",0.0
"('IGAB', 'MEAN_VALUE')",0.0
"('IGAB', 'MEASURE_COUNTS')",0.0
"('IGAB', 'MEDIAN_VALUE')",0.0
"('IGAB', 'MIN_VALUE')",0.0
"('IGAB', 'STD_VALUE')",0.0
"('IGRE', 'MAX_VALUE')",0.0
"('IGRE', 'MEAN_VALUE')",0.0
"('IGRE', 'MEASURE_COUNTS')",0.0
"('IGRE', 'MEDIAN_VALUE')",0.0
"('IGRE', 'MIN_VALUE')",0.0
"('IGRE', 'STD_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MAX_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MEAN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MEASURE_COUNTS')",0.0
"('IMMATURE_GRANULOCYTES', 'MEDIAN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'MIN_VALUE')",0.0
"('IMMATURE_GRANULOCYTES', 'STD_VALUE')",0.0
"('IctIdx', 'MAX_VALUE')",0.0
"('IctIdx', 'MEAN_VALUE')",0.0
"('IctIdx', 'MEASURE_COUNTS')",0.0
"('IctIdx', 'MEDIAN_VALUE')",0.0
"('IctIdx', 'MIN_VALUE')",0.0
"('IctIdx', 'STD_VALUE')",0.0
"('IgA', 'MAX_VALUE')",0.0
"('IgA', 'MEAN_VALUE')",0.0
"('IgA', 'MEASURE_COUNTS')",0.0
"('IgA', 'MEDIAN_VALUE')",0.0
"('IgA', 'MIN_VALUE')",0.0
"('IgA', 'STD_VALUE')",0.0
"('IgG-Q', 'MAX_VALUE')",0.0
"('IgG-Q', 'MEAN_VALUE')",0.0
"('IgG-Q', 'MEASURE_COUNTS')",0.0
"('IgG-Q', 'MEDIAN_VALUE')",0.0
"('IgG-Q', 'MIN_VALUE')",0.0
"('IgG-Q', 'STD_VALUE')",0.0
"('Insuln', 'MAX_VALUE')",0.0
"('Insuln', 'MEAN_VALUE')",0.0
"('Insuln', 'MEASURE_COUNTS')",0.0
"('Insuln', 'MEDIAN_VALUE')",0.0
"('Insuln', 'MIN_VALUE')",0.0
"('Insuln', 'STD_VALUE')",0.0
"('Iron', 'MAX_VALUE')",0.0
"('Iron', 'MEAN_VALUE')",0.0
"('Iron', 'MEASURE_COUNTS')",0.0
"('Iron', 'MEDIAN_VALUE')",0.0
"('Iron', 'MIN_VALUE')",0.0
"('Iron', 'STD_VALUE')",0.0
"('K', 'MAX_VALUE')",0.0
"('K', 'MEAN_VALUE')",0.0
"('K', 'MEASURE_COUNTS')",0.027604179539585178
"('K', 'MEDIAN_VALUE')",0.0
"('K', 'MIN_VALUE')",0.0
"('K', 'STD_VALUE')",0.0
"('LA', 'MAX_VALUE')",0.0
"('LA', 'MEAN_VALUE')",0.0
"('LA', 'MEASURE_COUNTS')",0.0
"('LA', 'MEDIAN_VALUE')",0.0
"('LA', 'MIN_VALUE')",0.0
"('LA', 'STD_VALUE')",0.0
"('LDH', 'MAX_VALUE')",0.0
"('LDH', 'MEAN_VALUE')",0.0
"('LDH', 'MEASURE_COUNTS')",0.0
"('LDH', 'MEDIAN_VALUE')",0.0
"('LDH', 'MIN_VALUE')",0.0
"('LDH', 'STD_VALUE')",0.0
"('LDL-C', 'MAX_VALUE')",0.0
"('LDL-C', 'MEAN_VALUE')",0.0
"('LDL-C', 'MEASURE_COUNTS')",0.0
"('LDL-C', 'MEDIAN_VALUE')",0.0
"('LDL-C', 'MIN_VALUE')",0.0
"('LDL-C', 'STD_VALUE')",0.0
"('LDL/HDL_RATIO', 'MAX_VALUE')",0.0
"('LDL/HDL_RATIO', 'MEAN_VALUE')",0.0
"('LDL/HDL_RATIO', 'MEASURE_COUNTS')",0.0
"('LDL/HDL_RATIO', 'MEDIAN_VALUE')",0.0
"('LDL/HDL_RATIO', 'MIN_VALUE')",0.0
"('LDL/HDL_RATIO', 'STD_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MAX_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEAN_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEASURE_COUNTS')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MEDIAN_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'MIN_VALUE')",0.0
"('LEUKOREDUCED_RANDOM_PLATELETS', 'STD_VALUE')",0.0
"('LH1', 'MAX_VALUE')",0.0
"('LH1', 'MEAN_VALUE')",0.0
"('LH1', 'MEASURE_COUNTS')",0.0
"('LH1', 'MEDIAN_VALUE')",0.0
"('LH1', 'MIN_VALUE')",0.0
"('LH1', 'STD_VALUE')",0.0
"('LYMPA', 'MAX_VALUE')",0.0
"('LYMPA', 'MEAN_VALUE')",0.0
"('LYMPA', 'MEASURE_COUNTS')",0.0
"('LYMPA', 'MEDIAN_VALUE')",0.0
"('LYMPA', 'MIN_VALUE')",0.0
"('LYMPA', 'STD_VALUE')",0.0
"('LYMPAB', 'MAX_VALUE')",0.0
"('LYMPAB', 'MEAN_VALUE')",0.0
"('LYMPAB', 'MEASURE_COUNTS')",0.0
"('LYMPAB', 'MEDIAN_VALUE')",0.0
"('LYMPAB', 'MIN_VALUE')",0.0
"('LYMPAB', 'STD_VALUE')",0.0
"('LYMPM', 'MAX_VALUE')",0.0
"('LYMPM', 'MEAN_VALUE')",0.0
"('LYMPM', 'MEASURE_COUNTS')",0.0
"('LYMPM', 'MEDIAN_VALUE')",0.0
"('LYMPM', 'MIN_VALUE')",0.0
"('LYMPM', 'STD_VALUE')",0.0
"('LYMPRE', 'MAX_VALUE')",0.0
"('LYMPRE', 'MEAN_VALUE')",0.0
"('LYMPRE', 'MEASURE_COUNTS')",0.0
"('LYMPRE', 'MEDIAN_VALUE')",0.0
"('LYMPRE', 'MIN_VALUE')",0.0
"('LYMPRE', 'STD_VALUE')",0.0
"('LipIdx', 'MAX_VALUE')",0.0
"('LipIdx', 'MEAN_VALUE')",0.0
"('LipIdx', 'MEASURE_COUNTS')",0.0
"('LipIdx', 'MEDIAN_VALUE')",0.0
"('LipIdx', 'MIN_VALUE')",0.0
"('LipIdx', 'STD_VALUE')",0.0
"('Lipase', 'MAX_VALUE')",0.0
"('Lipase', 'MEAN_VALUE')",0.0
"('Lipase', 'MEASURE_COUNTS')",0.0
"('Lipase', 'MEDIAN_VALUE')",0.0
"('Lipase', 'MIN_VALUE')",0.0
"('Lipase', 'STD_VALUE')",0.0
"('Luc%', 'MAX_VALUE')",0.0
"('Luc%', 'MEAN_VALUE')",0.0
"('Luc%', 'MEASURE_COUNTS')",0.0
"('Luc%', 'MEDIAN_VALUE')",0.0
"('Luc%', 'MIN_VALUE')",0.0
"('Luc%', 'STD_VALUE')",0.0
"('LucAbs', 'MAX_VALUE')",0.0
"('LucAbs', 'MEAN_VALUE')",0.0
"('LucAbs', 'MEASURE_COUNTS')",0.0
"('LucAbs', 'MEDIAN_VALUE')",0.0
"('LucAbs', 'MIN_VALUE')",0.0
"('LucAbs', 'STD_VALUE')",0.0
"('Lym', 'MAX_VALUE')",0.0
"('Lym', 'MEAN_VALUE')",0.0
"('Lym', 'MEASURE_COUNTS')",0.0
"('Lym', 'MEDIAN_VALUE')",0.0
"('Lym', 'MIN_VALUE')",0.0
"('Lym', 'STD_VALUE')",0.0
"('LymAbs', 'MAX_VALUE')",0.0
"('LymAbs', 'MEAN_VALUE')",0.0
"('LymAbs', 'MEASURE_COUNTS')",0.0
"('LymAbs', 'MEDIAN_VALUE')",0.0
"('LymAbs', 'MIN_VALUE')",0.0
"('LymAbs', 'STD_VALUE')",0.0
"('MBRat', 'MAX_VALUE')",0.0
"('MBRat', 'MEAN_VALUE')",0.0
"('MBRat', 'MEASURE_COUNTS')",0.0
